split,id,label,num_lines,num_nonempty_lines,num_chars,num_tokens,num_unique_tokens,avg_line_length,max_line_length,num_dangerous_api,num_branch_loop,num_pointer_array,num_error_handling,symbol_density,num_risk_lines,max_risk_score,avg_risk_score
train,18752,0,40,19,706,60,27,35.105,97,0,3,20,2,0.18555,5,3.3,2.62
train,18754,1,44,18,645,95,44,33.444,75,0,3,10,0,0.15659,5,2.3,1.98
train,18755,1,54,22,731,73,38,30.818,67,0,4,4,4,0.13817,5,2.5,1.56
train,18757,1,8,4,92,8,7,21.25,47,0,0,3,1,0.11957,4,2.3,1.35
train,18758,1,30,12,581,49,29,46,105,0,4,19,0,0.1222,5,3.3,2.42
train,18760,1,22,8,295,24,18,34.25,67,0,0,7,0,0.10508,5,1.5,1.5
train,18761,1,120,53,2485,290,29,44.34,109,0,22,131,0,0.22575,5,3.3,3.3
train,18762,1,160,70,2083,183,71,27.486,78,0,10,38,8,0.11378,5,2.7,2.54
train,18763,1,336,156,4674,546,98,27.814,111,0,37,162,0,0.21117,5,3.3,3.3
train,18764,1,84,34,1371,99,45,37.882,75,0,4,51,0,0.1539,5,3.3,2.74
train,18765,1,106,47,1523,140,61,30.17,98,0,7,31,5,0.13395,5,2.9,2.46
train,18767,0,124,55,2706,242,92,46.964,86,0,18,62,0,0.08869,5,2.9,2.58
train,18768,1,79,34,1255,137,67,34.618,66,0,9,25,5,0.12669,5,2.9,2.7
train,18769,1,50,23,586,68,22,23.348,99,0,4,59,0,0.22355,5,2.9,2.42
train,18770,1,14,7,221,24,14,29.714,65,0,1,8,0,0.13122,5,2.9,1.72
train,18771,1,72,26,1064,112,78,38.192,80,0,13,9,4,0.07237,5,2.5,1.78
train,18772,1,42,21,609,54,34,27.048,87,0,5,9,1,0.09852,5,1.9,1.58
train,18774,1,376,167,7580,672,158,43.144,121,0,36,70,5,0.14657,5,3.3,2.82
train,18775,1,170,70,2277,174,70,30.114,92,0,14,18,10,0.11199,5,3.3,2.66
train,18777,0,122,60,3277,307,73,52.6,102,0,2,66,0,0.15471,5,2.3,2.3
train,18778,0,144,69,2353,234,97,31.971,83,0,17,48,7,0.14577,5,3.3,2.66
train,18779,0,244,120,4676,273,52,36.942,99,0,36,188,1,0.09153,5,2.9,2.42
train,18780,0,108,45,1908,113,65,40.022,74,0,8,36,0,0.08857,5,2.5,1.78
train,18782,0,18,7,217,19,14,28.571,64,0,0,5,1,0.1106,5,1.5,1.36
train,18783,0,76,33,1328,151,47,37.97,55,0,3,51,2,0.1875,5,1.9,1.9
train,18784,0,10,5,142,11,8,26.6,54,0,0,1,2,0.09155,5,1.5,0.94
train,18785,0,12,6,115,10,7,17.333,37,0,0,0,1,0.07826,3,0.8,0.8
train,18786,0,8,4,69,6,5,15.5,31,0,0,2,0,0.13043,4,1.5,1.15
train,18787,0,106,38,1716,108,51,42.395,77,0,1,22,2,0.09674,5,2.5,1.94
train,18788,0,106,45,1651,145,55,34.356,79,0,5,24,2,0.11326,5,3.3,2.5
train,18789,0,8,4,138,13,11,32.75,77,0,0,5,1,0.10145,4,2.3,1.35
train,18790,0,10,5,188,13,11,35.8,76,0,0,2,0,0.05319,4,1.5,1.15
train,18791,0,38,16,442,52,18,25.312,74,1,6,24,3,0.17647,5,6.0,3.84
train,18792,0,14,6,166,17,13,25.5,48,0,0,4,1,0.12048,5,2.7,1.6
train,18793,0,48,22,938,75,48,40.5,71,0,2,16,1,0.10341,5,2.5,2.18
train,18794,0,60,26,771,64,33,27.385,65,0,5,16,4,0.1297,5,3.3,2.58
train,18796,0,100,44,1792,138,71,38.477,75,0,9,19,3,0.10156,5,3.3,2.42
train,18797,0,22,11,380,31,16,32.636,69,0,2,8,0,0.13158,5,2.9,1.98
train,18798,0,34,16,660,58,46,39.188,73,0,4,11,0,0.09545,5,2.5,1.9
train,18800,0,184,83,2887,271,110,32.578,78,0,14,65,7,0.12712,5,3.3,3.18
train,18801,0,12,6,192,20,14,30.167,66,0,0,4,1,0.11979,5,1.5,1.08
train,18802,0,60,25,857,64,24,31.92,61,0,4,12,2,0.09568,5,2.3,1.9
train,18803,0,180,80,3433,305,86,40.675,95,0,28,79,4,0.13487,5,3.3,2.98
train,18804,0,478,184,7828,631,142,39.951,101,0,49,207,2,0.12417,5,3.3,3.14
train,18805,0,474,220,11788,831,116,51.432,132,0,24,32,11,0.15685,5,2.5,2.42
train,18807,0,178,75,3097,283,117,38.933,80,2,12,99,6,0.12593,5,5.6,3.9
train,18808,0,52,24,1295,98,48,51.833,104,0,7,20,0,0.13282,5,2.9,2.06
train,18809,0,168,76,3590,259,98,45.039,106,0,19,70,5,0.10836,5,3.3,2.98
train,18810,0,90,40,1884,138,60,44.875,90,0,4,22,5,0.10616,5,3.7,2.82
train,18811,1,34,16,616,64,47,36.438,69,0,5,8,1,0.0763,5,2.5,2.1
train,18813,1,116,52,2126,186,53,38.673,80,0,15,88,2,0.15146,5,3.3,2.98
train,18815,0,164,70,2542,255,63,33.986,88,0,17,59,9,0.14595,5,3.3,3.22
train,18816,1,10,5,126,11,8,23.4,52,0,0,2,2,0.15873,4,2.7,1.375
train,18817,1,16,7,265,26,15,35.714,65,0,0,3,0,0.11698,5,1.5,1.22
train,18818,1,42,15,601,56,34,37.333,79,0,1,14,2,0.11481,5,2.9,1.94
train,18821,1,34,16,454,54,24,26.312,72,0,4,10,1,0.14758,5,2.9,2.26
train,18822,1,348,144,5357,746,152,34.792,86,1,21,95,2,0.13832,5,6.0,3.28
train,18823,1,128,58,2169,227,105,35.207,85,0,9,13,20,0.12033,5,2.9,2.46
train,18824,1,12,6,296,27,13,47.5,72,0,0,1,0,0.06419,3,1.5,1.033
train,18825,1,74,36,1608,140,30,42.639,93,0,9,124,0,0.18657,5,3.3,3.3
train,18826,1,56,22,721,49,27,30.273,76,0,3,11,2,0.11512,5,3.3,2.66
train,18827,1,26,12,367,33,20,28.5,66,0,1,8,1,0.13079,5,3.7,2.1
train,18829,1,30,13,365,37,25,25.846,68,0,3,8,5,0.11781,5,2.9,2.16
train,18831,1,40,15,615,59,34,38.4,72,0,0,15,1,0.13984,5,2.7,2.3
train,18832,0,100,42,1455,126,40,32.286,80,0,10,27,3,0.12646,5,2.9,2.7
train,18835,1,133,50,1851,162,66,34.38,81,2,8,35,4,0.11237,5,5.6,3.98
train,18836,1,8,4,57,5,4,12.5,31,0,0,0,0,0.12281,3,0.8,0.667
train,18837,1,132,60,2323,187,52,36.533,78,0,24,33,1,0.12828,5,2.9,2.9
train,18839,1,282,130,4395,370,122,31.646,91,0,56,75,16,0.10876,5,3.3,3.06
train,18840,1,26,13,342,31,22,24.385,69,0,2,7,2,0.12281,5,2.9,1.92
train,18841,1,1418,627,28326,2162,315,42.917,118,0,145,807,6,0.1356,5,3.7,3.38
train,18842,1,62,29,802,84,24,25.552,72,0,5,15,0,0.18329,5,2.3,2.14
train,18843,1,8,4,108,10,8,25.25,80,0,0,0,2,0.07407,4,0.8,0.7
train,18844,1,16,8,140,15,8,15.625,27,0,0,4,1,0.15714,5,2.3,1.46
train,18845,1,86,35,1344,117,39,35.971,75,0,5,52,2,0.1622,5,2.9,2.42
train,18846,1,24,10,320,24,17,29.7,57,0,1,6,0,0.13125,5,2.3,1.8
train,18847,0,86,36,1539,164,48,40.389,123,1,11,69,5,0.17674,5,6.0,3.64
train,18848,1,8,8,315,25,17,38.5,53,0,0,8,1,0.08254,5,2.3,1.82
train,18849,1,8,4,120,12,8,28.25,79,0,0,5,0,0.125,4,1.9,1.25
train,18850,0,82,36,1148,106,44,29.639,69,0,9,15,5,0.14286,5,3.3,2.74
train,18851,0,114,52,1707,183,47,30.654,89,0,11,65,3,0.16813,5,3.3,3.02
train,18854,0,44,18,527,54,29,26.889,63,0,2,16,1,0.1556,5,2.3,1.98
train,18855,0,60,25,1089,88,39,41.2,80,0,4,26,3,0.11203,5,3.7,2.58
train,18856,0,284,120,4263,410,174,33.167,80,0,20,57,25,0.10931,5,2.6,2.52
train,18857,0,46,18,681,49,30,35.333,72,0,2,12,3,0.10132,5,2.3,1.72
train,18858,0,48,19,609,44,32,29.579,72,0,4,10,3,0.11166,5,3.3,2.14
train,18859,0,86,36,1338,110,44,34.806,64,0,1,5,0,0.1278,5,3.3,2.2
train,18860,0,140,59,2187,175,83,34.712,84,0,13,20,14,0.11065,5,2.5,2.36
train,18861,0,20,9,354,31,21,37.222,72,0,0,3,1,0.09605,5,1.5,1.08
train,18862,0,126,56,2209,155,67,37.214,71,0,3,34,0,0.12132,5,2.3,1.98
train,18863,0,18,8,259,24,13,30.25,73,0,1,1,2,0.10039,5,1.8,1.14
train,18864,0,64,25,987,118,48,36.96,72,0,4,33,2,0.15198,5,3.3,2.78
train,18865,0,10,5,179,18,12,34,68,0,0,5,1,0.11173,5,2.3,1.38
train,18866,0,62,26,911,61,40,32.692,68,1,1,17,4,0.13941,5,4.1,2.42
train,18867,0,124,60,2232,209,110,35.15,75,0,11,34,3,0.11425,5,2.5,2.38
train,18868,0,8,4,107,8,7,25,66,0,0,0,0,0.11215,2,0.8,0.8
train,18869,0,30,14,484,41,29,32.5,71,0,1,12,1,0.08471,5,3.3,2.18
train,18870,0,96,43,1406,108,64,30.488,73,0,7,12,4,0.07966,5,2.3,1.94
train,18871,0,132,62,4823,324,118,75.677,143,3,4,120,4,0.09849,5,6.0,4.64
train,18873,0,12,6,181,19,13,28.333,65,0,0,0,0,0.16022,3,0.8,0.667
train,18874,0,34,16,448,60,38,25.938,48,0,0,14,1,0.17188,5,2.3,1.9
train,18875,0,80,35,1391,138,68,37.486,78,2,4,19,5,0.13731,5,5.6,3.3
train,18876,0,148,73,2453,234,113,31.589,77,0,13,31,0,0.1223,5,3.3,2.58
train,18877,0,40,17,649,60,33,35.882,66,0,1,17,1,0.11094,5,2.3,1.82
train,18878,0,60,27,1056,72,44,36.926,80,0,3,12,1,0.11837,5,2.9,2.5
train,18879,0,40,17,831,73,42,46.588,73,0,0,27,1,0.12635,5,1.9,1.82
train,18880,0,34,15,538,38,29,33.667,73,0,0,4,3,0.07621,5,1.6,1.24
train,18881,0,44,22,818,54,38,35.227,67,0,4,9,0,0.09658,5,1.9,1.66
train,18882,0,254,114,4865,429,135,40.456,125,0,19,66,5,0.14121,5,2.9,2.62
train,18884,0,36,14,403,27,17,26.286,56,0,1,5,3,0.09677,5,3.7,1.94
train,18885,0,14,7,298,26,17,40.714,70,0,0,7,0,0.10067,5,1.9,1.3
train,18886,0,56,23,823,67,37,33.391,80,0,3,7,7,0.1045,5,2.5,1.94
train,18887,0,132,57,2299,202,79,38.035,96,2,6,49,17,0.11962,5,5.6,4.22
train,18888,0,20,9,256,19,14,26.333,55,0,2,4,2,0.13281,5,2.9,2.0
train,18889,0,18,8,324,33,19,38.375,79,0,0,9,0,0.12654,5,1.9,1.58
train,18890,0,120,59,2690,152,112,43.576,74,0,1,24,0,0.0855,5,2.3,1.82
train,18894,0,96,46,1487,108,49,30.261,72,0,17,8,0,0.13248,5,2.3,1.9
train,18895,0,18,9,222,30,15,22.778,55,0,5,0,0,0.15315,5,1.8,1.24
train,18896,0,158,59,2316,212,83,36.593,87,1,11,35,6,0.12219,5,6.0,3.52
train,18897,0,50,22,676,54,28,28.5,57,0,1,8,6,0.10651,5,2.3,1.8
train,18899,0,12,5,173,20,17,32.4,64,0,0,6,0,0.13295,5,1.9,1.3
train,18900,0,284,128,4307,307,118,31.438,80,0,24,30,19,0.09218,5,2.5,2.34
train,18901,0,28,13,400,33,20,28.692,61,0,0,2,1,0.115,5,2.7,1.24
train,18902,0,52,23,694,57,33,27.957,76,0,3,11,3,0.11383,5,1.9,1.64
train,18903,0,24,12,647,47,28,52,99,0,0,12,0,0.15147,5,2.3,1.82
train,18904,0,200,84,2799,251,112,30.952,76,0,18,28,3,0.12647,5,3.3,3.06
train,18906,0,750,330,15689,1078,240,45.273,80,0,7,86,14,0.10523,5,3.3,3.14
train,18907,0,30,12,339,25,15,25.833,52,0,0,4,1,0.10324,5,1.9,1.38
train,18908,0,50,24,1010,75,37,40.042,70,0,3,17,1,0.12376,5,2.9,1.94
train,18909,0,382,160,7826,647,232,46.531,123,0,28,112,29,0.09622,5,3.3,2.82
train,18910,0,28,12,356,33,21,27.417,59,0,0,3,1,0.13764,5,1.9,1.46
train,18911,0,68,29,1141,92,44,37.034,81,0,7,8,7,0.11306,5,2.9,2.58
train,18912,0,98,42,2179,150,79,49.571,77,0,0,46,0,0.09408,5,2.3,1.98
train,18913,0,278,120,4562,430,149,35.708,80,0,26,64,34,0.1256,5,3.7,3.3
train,18914,0,54,21,884,74,45,39.571,76,0,1,15,2,0.11652,5,2.3,1.74
train,18917,0,30,13,357,28,18,25.231,54,0,1,6,3,0.10924,5,3.3,1.86
train,18918,0,52,25,818,70,39,30.68,55,0,3,10,0,0.15648,5,2.9,2.1
train,18919,0,84,40,1318,90,45,30.875,86,0,11,10,1,0.09256,5,3.3,2.58
train,18920,0,74,32,1308,114,59,38.594,73,0,3,27,4,0.11239,5,2.9,2.46
train,18921,0,32,13,444,45,33,31.769,74,0,1,3,6,0.11712,5,2.2,1.36
train,18922,0,24,10,410,31,20,38.7,79,0,0,11,1,0.09268,5,1.5,1.5
train,18923,0,190,88,2968,281,105,31.58,72,0,24,15,7,0.11186,5,3.7,2.62
train,18924,0,74,29,1015,87,49,32.483,64,0,1,18,3,0.11133,5,1.9,1.9
train,18925,0,12,6,219,17,15,34.667,73,0,0,5,1,0.07306,5,1.5,1.22
train,18926,0,46,22,673,57,32,28.545,71,0,8,21,7,0.13373,5,2.9,2.9
train,18927,0,12,6,163,15,9,25.333,56,0,0,5,2,0.11656,5,2.7,1.46
train,18928,0,20,10,346,25,14,32.7,53,0,0,0,0,0.0896,2,0.8,0.8
train,18929,0,24,10,356,31,21,33.3,89,0,0,5,2,0.14326,5,2.3,1.74
train,18932,0,10,5,162,16,15,30.6,70,0,0,1,1,0.10494,5,1.5,0.94
train,18933,0,96,41,1896,144,51,43.927,107,0,12,14,8,0.10021,5,3.7,3.3
train,18934,0,22,11,425,35,19,36.727,70,0,0,16,1,0.13412,5,2.3,1.74
train,18935,0,52,21,718,55,32,31.762,77,0,3,6,1,0.10585,5,1.9,1.74
train,18936,0,52,22,663,71,24,27.818,75,0,3,16,1,0.13575,5,2.9,2.18
train,18937,0,168,77,2802,254,157,34.221,73,0,9,72,0,0.10457,5,2.9,2.58
train,18938,0,44,18,974,71,42,51.722,79,0,0,20,2,0.10678,5,3.1,2.06
train,18939,0,124,55,2779,283,90,48.291,105,0,4,111,24,0.14466,5,3.3,2.94
train,18940,0,112,48,1574,138,60,30.479,90,0,7,49,7,0.13532,5,2.9,2.38
train,18941,0,82,35,1415,150,51,38.114,80,0,9,69,1,0.16466,5,3.3,2.98
train,18944,1,146,63,2133,191,84,31.556,68,0,13,67,6,0.1369,5,3.3,2.98
train,18945,1,22,10,371,46,19,35,97,0,1,11,0,0.15903,5,1.9,1.8
train,18947,1,92,40,1591,147,43,37.5,114,0,8,48,5,0.15776,5,3.3,3.22
train,18948,1,462,226,7741,690,156,32.177,78,0,53,127,26,0.11407,5,3.3,3.3
train,18949,1,838,417,19314,1430,316,44.309,79,0,124,193,20,0.07896,5,2.9,2.66
train,18950,1,12,6,162,13,9,25.167,49,0,2,0,2,0.10494,5,1.4,0.96
train,18951,1,32,13,484,44,31,34.846,67,3,0,14,1,0.15289,5,5.6,4.36
train,18952,1,128,57,1827,152,46,29.825,77,0,14,17,12,0.15216,5,3.3,3.14
train,18953,1,160,78,2109,261,50,25,73,0,5,23,0,0.27975,5,2.3,2.2
train,18954,1,100,49,2464,217,84,48.265,111,0,3,16,0,0.16558,5,2.5,2.34
train,18956,1,234,96,3259,307,137,31.521,78,0,19,69,16,0.11353,5,3.3,2.86
train,18957,1,114,45,1444,115,37,29.578,142,0,9,22,15,0.12327,5,3.3,2.74
train,18958,1,136,60,2298,210,83,36.05,105,0,3,56,3,0.15361,5,2.5,2.34
train,18960,1,24,12,307,22,15,23.667,60,0,2,10,0,0.15309,5,3.3,2.18
train,18961,1,176,78,2859,268,102,34.41,79,2,14,58,8,0.11158,5,3.7,3.18
train,18962,1,146,62,2768,204,63,42.306,106,0,15,79,6,0.1315,5,2.9,2.82
train,18964,1,28,12,657,80,39,52.5,84,0,1,42,0,0.1796,5,2.5,2.34
train,18966,1,40,18,876,52,22,46.5,73,0,0,15,1,0.08333,5,1.9,1.66
train,18967,1,406,166,7438,693,191,42.367,105,3,22,246,16,0.14076,5,6.0,4.38
train,18968,1,12,6,172,15,12,26.833,47,0,0,4,1,0.13372,5,2.7,1.46
train,18970,1,38,18,644,48,18,33.722,78,0,7,14,4,0.12422,5,3.3,2.82
train,18971,1,80,35,939,98,44,24.571,90,1,4,24,3,0.19489,5,4.1,2.98
train,18972,1,94,45,2130,192,75,45.267,84,0,10,42,5,0.12394,5,2.9,2.54
train,18973,1,254,110,5569,547,110,48.327,207,0,48,117,10,0.13575,5,3.7,3.38
train,18974,0,126,54,2296,199,84,40.204,125,0,16,23,9,0.11106,5,3.3,2.82
train,18975,0,148,59,2544,254,79,40.627,79,0,17,84,4,0.15448,5,2.9,2.74
train,18976,0,48,24,721,84,34,28.083,105,0,4,58,0,0.2025,5,2.9,2.42
train,18977,0,36,18,698,65,38,36.833,87,0,2,22,1,0.1533,5,3.3,2.26
train,18978,0,164,71,2458,192,81,32.324,80,0,15,33,7,0.08218,5,2.5,2.46
train,18979,0,52,24,751,67,43,29.167,68,0,3,15,3,0.09854,5,2.3,1.82
train,18980,0,66,29,1187,95,50,38.69,83,0,5,14,3,0.1112,5,3.3,2.26
train,18981,0,42,20,686,62,34,32.25,80,0,2,12,1,0.09913,5,1.9,1.66
train,18982,0,66,30,910,90,49,28.133,62,0,5,16,0,0.11978,5,2.9,2.18
train,18983,0,630,286,14283,1294,345,47.741,146,1,94,362,9,0.12035,5,5.6,3.84
train,18984,0,168,83,2969,238,93,33.759,74,0,27,77,0,0.12563,5,3.3,2.98
train,18985,0,44,19,721,46,25,35.684,75,0,1,12,1,0.07906,5,1.9,1.66
train,18986,0,50,24,679,65,30,26.25,68,0,3,17,1,0.12813,5,2.5,2.26
train,18987,0,36,16,706,63,26,41.938,79,0,2,15,1,0.1204,5,1.9,1.66
train,18989,0,68,33,1489,79,43,43.091,77,0,4,13,0,0.11081,5,2.5,1.9
train,18991,0,8,4,95,7,7,22,60,0,0,0,1,0.08421,3,0.8,0.8
train,18992,0,138,57,2359,248,92,38.982,77,0,7,52,0,0.13311,5,2.5,2.46
train,18993,0,58,28,699,61,29,22.929,70,0,8,8,1,0.12303,5,3.3,2.62
train,18995,0,162,78,2530,194,88,30.372,72,0,16,27,9,0.10198,5,2.9,2.3
train,18996,0,24,12,503,31,21,40,65,0,0,6,1,0.08151,5,1.5,1.5
train,18998,0,10,5,185,17,8,35.2,70,0,0,9,1,0.2,5,2.7,1.62
train,19000,0,52,24,675,66,39,26,74,1,3,27,3,0.17333,5,4.4,2.72
train,19001,0,20,10,278,26,12,25.9,56,0,0,9,0,0.11871,5,2.3,1.9
train,19004,0,58,24,1014,68,32,39.875,78,0,3,6,2,0.14004,5,2.9,1.94
train,19007,0,118,53,2666,232,83,48.094,112,0,9,56,2,0.11253,5,3.3,3.14
train,19008,0,416,182,7343,608,202,38.066,79,0,27,140,34,0.11099,5,2.9,2.9
train,19010,0,576,269,14734,972,144,52.636,105,1,98,375,2,0.12128,5,5.6,3.76
train,19013,1,10,5,192,18,13,36.6,71,0,0,4,1,0.10938,5,2.3,1.38
train,19015,1,188,188,7008,544,184,36.282,78,0,65,49,3,0.09475,5,4.1,2.98
train,19016,1,24,10,374,29,15,35.1,70,0,1,4,0,0.09358,5,1.8,1.28
train,19017,1,46,19,704,58,37,34.684,66,0,1,15,2,0.1108,5,2.3,1.66
train,19018,1,8,4,106,7,7,24.75,63,0,0,2,1,0.07547,3,2.3,1.3
train,19019,1,66,28,873,74,45,28.857,78,0,2,12,1,0.11913,5,2.3,1.98
train,19020,1,98,40,1392,129,74,32.375,79,0,5,14,3,0.09914,5,2.5,2.16
train,19021,1,14,7,257,19,14,34.857,66,0,0,6,1,0.07782,5,2.3,1.52
train,19022,1,102,47,1896,166,82,38.191,78,0,7,45,4,0.09863,5,2.9,2.54
train,19024,1,220,104,3725,262,84,33.712,80,0,23,62,3,0.09826,5,2.9,2.74
train,19025,1,52,22,721,61,34,30.455,70,0,3,12,5,0.12344,5,2.3,2.04
train,19026,1,48,21,603,51,33,26.476,60,0,0,3,0,0.1393,5,1.9,1.16
train,19028,0,36,17,825,83,33,46.471,117,0,3,54,1,0.1503,5,3.3,2.5
train,19029,0,180,80,3369,245,76,39.875,75,1,17,63,8,0.11546,5,5.2,3.52
train,19030,0,34,15,614,40,25,38.733,69,0,0,15,1,0.09121,5,1.9,1.66
train,19032,0,18,9,246,18,16,25.444,62,0,2,1,0,0.10163,5,1.8,1.18
train,19033,0,168,74,2726,258,122,34.581,86,0,16,82,7,0.11996,5,2.5,2.3
train,19034,0,24,11,427,40,26,36.727,83,0,0,6,1,0.14988,5,1.9,1.38
train,19035,0,306,124,5127,451,124,38.887,101,0,32,118,4,0.13361,5,3.3,3.14
train,19036,0,194,87,3798,331,97,41.437,95,1,28,105,4,0.1377,5,5.6,3.52
train,19037,0,234,115,4180,374,97,34.322,139,4,33,49,12,0.12512,5,4.1,3.86
train,19038,0,264,121,5761,474,137,45.438,121,0,20,50,1,0.14928,5,3.3,2.7
train,19039,1,32,15,511,41,24,32,70,0,1,9,0,0.10176,5,1.9,1.64
train,19040,1,55,24,772,83,45,29.917,86,1,4,25,1,0.14378,5,5.2,2.96
train,19042,1,332,149,6099,472,88,38.711,94,0,27,162,11,0.12494,5,3.3,3.3
train,19043,1,24,12,310,26,13,23.917,70,0,2,1,0,0.19032,5,2.3,1.42
train,19044,1,140,64,2006,166,67,29.172,79,0,7,37,2,0.10718,5,1.9,1.84
train,19045,1,80,33,1378,90,46,39.364,80,0,2,15,3,0.08563,5,2.3,1.94
train,19046,1,120,57,1622,158,38,26.368,57,0,13,58,3,0.16338,5,3.3,3.14
train,19047,1,178,82,3074,240,55,35.329,73,0,16,19,0,0.15647,5,3.3,2.1
train,19048,1,22,10,208,23,16,18.7,62,0,1,4,3,0.12981,5,3.3,1.58
train,19049,1,18,9,367,42,16,38.889,89,0,0,23,0,0.23161,5,2.3,2.22
train,19050,1,24,9,207,19,11,20.444,54,0,1,3,3,0.11111,5,1.9,1.5
train,19052,1,202,86,4127,378,76,45.651,99,0,2,196,1,0.17107,5,2.3,2.3
train,19053,1,46,22,676,52,41,28.682,77,0,7,5,1,0.10207,5,2.5,2.02
train,19054,1,14,6,165,13,9,25.333,50,0,0,3,0,0.10303,5,1.5,1.22
train,19055,1,14,7,382,40,20,52.714,88,0,0,4,2,0.07592,5,1.5,1.3
train,19056,1,74,34,1156,118,48,31.853,73,0,5,27,3,0.15138,5,3.3,2.66
train,19057,1,45,17,407,35,18,21.353,61,0,3,4,6,0.12285,5,1.8,1.68
train,19058,1,430,191,7436,606,203,36.686,89,2,34,96,56,0.10194,5,5.6,4.22
train,19059,1,31,12,404,35,25,31.167,73,0,0,8,0,0.08416,5,1.5,1.5
train,19060,1,170,76,2615,202,69,32.184,80,0,14,24,12,0.12467,5,3.7,2.66
train,19061,1,50,21,932,87,41,42.048,73,0,1,19,1,0.11481,5,2.5,2.1
train,19063,1,12,6,204,22,10,32.167,71,0,1,16,0,0.20588,5,3.3,1.96
train,19064,1,136,56,2131,165,77,35.643,86,0,11,26,13,0.11028,5,2.3,2.3
train,19066,1,25,25,1019,92,38,39.8,78,2,10,14,1,0.12561,5,4.0,3.1
train,19067,1,54,25,883,71,27,33.2,77,0,5,13,0,0.12571,5,1.9,1.7
train,19068,1,26,12,244,26,16,18.25,34,0,0,2,0,0.11885,5,1.9,0.94
train,19069,1,14,7,192,23,15,25.571,57,0,0,10,1,0.16667,5,2.7,1.98
train,19070,1,22,10,296,24,17,27.5,61,0,1,6,3,0.10135,5,1.9,1.5
train,19071,1,276,129,5942,417,90,43.93,80,0,32,237,1,0.12134,5,3.3,2.98
train,19072,1,120,50,1931,184,73,36.24,100,0,8,93,1,0.17763,5,2.3,2.3
train,19073,1,28,14,395,45,17,26.286,61,0,2,5,3,0.12911,5,3.3,1.84
train,19074,1,530,233,13483,938,234,55.597,129,0,46,578,16,0.12282,5,3.3,3.3
train,19076,1,20,9,322,37,22,33.667,68,0,0,2,0,0.13043,5,1.5,1.0
train,19077,1,50,18,536,50,13,27.056,76,0,4,24,0,0.125,5,2.9,2.06
train,19078,1,250,120,4271,595,66,33.483,82,0,6,88,0,0.27628,5,2.9,2.66
train,19079,1,84,38,1477,137,43,36.684,79,0,21,34,0,0.16452,5,3.3,2.66
train,19080,1,130,56,2440,226,125,41.268,79,0,8,26,3,0.06885,5,3.3,2.78
train,19081,1,32,14,411,40,24,27.143,73,1,1,6,2,0.13382,5,4.1,2.16
train,19083,1,202,91,3580,258,124,37.132,68,0,8,71,3,0.11704,5,3.3,3.02
train,19084,1,94,40,1535,153,52,36.05,67,0,7,53,3,0.16352,5,3.3,3.3
train,19085,1,98,98,3929,357,141,39.102,107,0,29,83,8,0.12853,5,3.3,3.3
train,19086,1,30,13,429,31,19,30.769,64,0,1,6,1,0.10956,5,2.3,1.66
train,19088,0,84,39,1465,130,61,35.436,79,0,3,42,0,0.12696,5,2.9,2.26
train,19089,0,86,36,1506,89,44,39.472,79,0,5,23,1,0.08765,5,2.9,2.3
train,19091,0,26,12,445,40,22,35,81,0,0,5,0,0.12584,5,2.3,1.46
train,19092,0,18,8,260,21,13,30.375,68,0,0,4,1,0.1,5,1.9,1.3
train,19093,0,78,29,829,82,38,25.931,64,0,3,25,4,0.16043,5,3.1,2.82
train,19094,0,30,14,319,28,16,20.714,60,0,2,7,3,0.12853,5,3.3,2.3
train,19095,0,34,16,560,62,38,32.938,65,0,1,10,1,0.11607,5,2.9,2.02
train,19096,0,8,4,78,7,5,17.75,46,0,0,1,0,0.10256,3,1.5,1.033
train,19097,0,22,11,317,34,18,26.909,56,0,3,11,0,0.14826,5,3.3,2.42
train,19098,0,92,41,2102,205,46,49.049,135,0,10,181,0,0.19505,5,3.3,3.02
train,19100,0,62,27,966,71,32,33.519,80,0,3,8,11,0.08489,5,2.3,2.08
train,19101,0,382,169,5354,492,116,29.426,67,2,28,134,20,0.15465,5,5.6,4.22
train,19103,0,24,11,341,28,17,28.909,63,0,2,9,0,0.12317,5,2.9,1.78
train,19104,0,90,41,1570,156,81,36.122,94,0,13,34,1,0.12484,5,3.3,2.98
train,19105,0,76,37,1280,112,59,32.568,80,0,4,21,1,0.08438,5,2.3,2.14
train,19106,0,42,18,787,37,25,41.444,71,0,1,4,1,0.06989,5,1.9,1.34
train,19107,0,24,11,324,32,20,27.364,52,0,2,7,1,0.12346,5,2.5,1.76
train,19109,0,40,15,473,45,25,28.933,54,0,2,13,1,0.14376,5,3.3,2.34
train,19110,0,54,25,1044,89,48,39.64,78,0,3,18,2,0.10057,5,2.5,1.76
train,19111,0,18,8,301,29,18,35.5,71,0,0,7,0,0.1196,5,1.9,1.58
train,19112,0,82,39,1239,109,52,29.692,68,0,4,25,5,0.12833,5,3.3,2.66
train,19113,0,102,51,2296,289,154,43.039,84,0,0,9,0,0.13894,5,1.9,1.6
train,19114,0,48,21,731,82,53,32.571,73,0,3,17,1,0.09576,5,3.3,2.66
train,19117,0,62,25,1135,111,58,42.96,77,0,0,34,1,0.15683,5,3.1,2.3
train,19118,0,26,11,405,28,19,34.545,77,0,0,7,1,0.07654,5,1.5,1.5
train,19121,0,24,10,372,34,21,34.9,76,0,0,4,2,0.10484,5,2.7,1.7
